"","x","y","dem","carea","cslope","slope","plancurv","profcurv","slides","log.carea"
"171476",561178.1512,5200275.6622,361.797454833984,7073.6337890625,11.4230593773813,9.53115332634844,-0.063459999859333,-0.0100299995392561,"TRUE",3.84964257208797
"491943",561548.1512,5196975.6622,342.264465332031,1275.83557128906,11.7421974050292,4.99218142238091,-0.0115200001746416,-0.0147399995476007,"TRUE",3.10579470645153
"348095",560148.1512,5198455.6622,330.045837402344,561.2333984375,20.0861810375858,25.2204564347992,-0.00194999994710088,-0.0123300002887845,"TRUE",2.74914350755504
"295416",557698.1512,5198995.6622,355.891357421875,3071.384765625,11.7318838193825,16.1195947808778,0.00141999998595566,0.00279999990016222,"TRUE",3.48733422579525
"217625",556588.1512,5199795.6622,343.69580078125,564.041137695312,6.06303939790984,4.29317260564581,0.0546099990606308,0.000369999994290993,"TRUE",2.75131077990984
"286688",557808.1512,5199085.6622,355.030944824219,1525.68188476562,10.9480777772149,16.1236058094679,0.0242800004780293,0.0100299995392561,"TRUE",3.18346398965221
"121651",558138.1512,5200785.6622,354.702606201172,5095.1123046875,11.8791341601515,17.2804076284362,-0.0137900002300739,-0.00975999981164932,"TRUE",3.70715376101537
"143022",558228.1512,5200565.6622,368.85205078125,4539.5224609375,12.9918180797235,7.36594579341397,-0.0132999997586012,-0.00541000021621585,"TRUE",3.65701016926949
"454763",558728.1512,5197355.6622,344.800140380859,5448.44384765625,11.4505611340744,12.7477378546385,-0.045329999178648,-0.00577000016346574,"TRUE",3.73627247936293
"96487",558958.1512,5201045.6622,354.801879882812,2718.5234375,13.5768075604358,10.6845169988434,-0.0239599999040365,-0.0105999996885657,"TRUE",3.43433308158384
"486107",561448.1512,5197035.6622,352.67578125,4297.2822265625,16.0158886036149,9.58615683973456,0.0134100001305342,-0.0218299999833107,"TRUE",3.6331938771686
"169467",560508.1512,5200295.6622,391.412750244141,568.868469238281,13.9698567726397,28.5991888002117,0.00930999964475632,0.022690000012517,"TRUE",2.75501186272661
"148106",560518.1512,5200515.6622,355.896423339844,4602.08056640625,12.8497245317778,7.4312628924468,-0.0231199990957975,0.00022000000171829,"TRUE",3.66295421738334
"471525",561278.1512,5197185.6622,374.9033203125,1084.36853027344,17.9387354115879,26.5141950088898,-0.0301099997013807,-0.00867999996989965,"TRUE",3.03517690532406
"299730",561998.1512,5198955.6622,349.299163818359,899.118408203125,14.7387661722275,24.5466582731774,-0.0353699997067451,-0.00984000042080879,"TRUE",2.95381688933386
"379905",557818.1512,5198125.6622,396.424438476562,1077.55895996094,14.254043868531,7.16541058560875,0.0393700003623962,0.00439999997615814,"TRUE",3.03244104243847
"419066",561028.1512,5197725.6622,383.848541259766,1778.03234863281,14.4448392265798,21.8073460197467,-0.0707499980926514,0.00380999990738928,"TRUE",3.24993965804304
"142076",558478.1512,5200575.6622,362.356353759766,13329.1171875,12.4807397835672,10.4261130132952,-0.0355000011622906,0.00795000046491623,"TRUE",4.12480138622603
"293616",559118.1512,5199015.6622,351.768463134766,859.950073242188,13.4570598301335,11.3646177175218,-0.0131299998611212,-9.99999974737875e-05,"TRUE",2.93447323781934
"271000",556288.1512,5199245.6622,370.529846191406,39789.3359375,13.7028587015684,13.7618732435446,-0.0789299979805946,-0.00104999996256083,"TRUE",4.59976669106682
"384700",557218.1512,5198075.6622,387.393981933594,1060.51843261719,11.5628613968604,24.712242549226,0.00106000003870577,-0.00567999994382262,"TRUE",3.02551822128668
"416994",559728.1512,5197745.6622,400.632080078125,520.094055175781,17.0300248462946,27.1690854993417,-0.0146500002592802,-0.000859999970998615,"TRUE",2.71608188969271
"140097",558108.1512,5200595.6622,373.463104248047,1264.88464355469,20.0861810375858,14.6533956377916,-0.0399399995803833,-0.0265900008380413,"TRUE",3.10205092001614
"139134",558188.1512,5200605.6622,366.056213378906,2783.1953125,13.0617190894631,7.36537205752369,-0.0685499981045723,-0.00583000015467405,"TRUE",3.44454368429476
"174200",559288.1512,5200245.6622,367.025177001953,3528.65405273438,14.7267347940046,12.5002203368537,0.00839999970048666,-0.00486999982967973,"TRUE",3.5476090824594
"127469",558058.1512,5200725.6622,369.913391113281,4243.998046875,16.291481613983,5.93125900872409,-0.0824600011110306,-0.00563000002875924,"TRUE",3.62777517536323
"141281",560238.1512,5200585.6622,331.031097412109,23652.33984375,9.76262758354653,4.5945487263571,-0.169249996542931,-0.00418000016361475,"TRUE",4.37387411044228
"489026",561508.1512,5197005.6622,347.221221923828,1453.98876953125,12.2590053761255,24.6916153779326,0.00170999998226762,0.00977999996393919,"TRUE",3.16256105208736
"385705",557558.1512,5198065.6622,379.167358398438,246.096328735352,11.718132941036,9.44807432037899,0.0669099986553192,0.0104299997910857,"TRUE",2.39110513494672
"193586",558948.1512,5200045.6622,374.356140136719,2630.02661132812,14.3760848348472,18.3168871274384,-0.000500000023748726,0.00270000007003546,"TRUE",3.41996014282226
"195484",558508.1512,5200025.6622,343.940612792969,1005.06781005859,14.3841051844801,26.9542265310733,0.0114299999549985,0.00884000025689602,"TRUE",3.00219536378714
"165585",560528.1512,5200335.6622,380.676422119141,629.517150878906,16.388311498299,20.6946621001747,0.00504999980330467,-0.00839999970048666,"TRUE",2.79900756674031
"133658",561688.1512,5200665.6622,369.011444091797,1006.59399414062,12.4263082985241,8.96277913456583,0.0107199996709824,-0.00101999996695668,"TRUE",3.00285433484379
"493887",561568.1512,5196955.6622,342.630096435547,1342.83642578125,12.6955987518356,10.7796282368094,-0.00963999982923269,-0.0269099995493889,"TRUE",3.12802311340799
"477368",561448.1512,5197125.6622,341.517517089844,1875.34729003906,16.1522533303942,9.26530016573675,-0.0760200023651123,-0.0237300004810095,"TRUE",3.27308170522704
"487077",561438.1512,5197025.6622,359.538146972656,111.82893371582,19.8421008125008,21.5082622812756,0.124030001461506,0.022690000012517,"TRUE",2.0485541839386
"127484",558208.1512,5200725.6622,351.523651123047,675.486389160156,13.9211558163102,13.2284499835186,-0.022069999948144,-0.00669999979436398,"TRUE",2.829616602548
"484036",560158.1512,5197055.6622,324.992462158203,1483.63977050781,15.5621062030849,24.4939462882578,-0.0052000000141561,-0.00283999997191131,"TRUE",3.17132846652809
"167492",560178.1512,5200315.6622,358.647125244141,2730.89965820312,11.5204621438139,7.53611398016931,-0.0147599996998906,-0.00523999985307455,"TRUE",3.43630574309496
"298481",559218.1512,5198965.6622,342.612060546875,592.608947753906,12.5168356257834,7.91770384249323,0.00295000011101365,0.00112000002991408,"TRUE",2.77276820457031
"227307",556308.1512,5199695.6622,366.68408203125,926.630676269531,18.8273925414781,28.5991888002117,-0.0092799998819828,-0.0248000007122755,"TRUE",2.9669066734994
"543389",561378.1512,5196445.6622,360.284881591797,1547.71569824219,18.1535943798563,27.9672153019725,-0.00665999995544553,0.00561999995261431,"TRUE",3.18969118759742
"181023",559548.1512,5200175.6622,371.616912841797,740.287475585938,12.4755829907438,15.763788028897,0.060309998691082,0.0141200004145503,"TRUE",2.86940040191506
"142246",560178.1512,5200575.6622,334.401977539062,115.243659973145,8.19558838132791,9.24639249456686,0.122050002217293,0.022690000012517,"TRUE",2.06161704239647
"299142",556118.1512,5198955.6622,407.626037597656,2887.76538085938,10.2221396590165,23.6975342782033,-0.0506299994885921,-0.00640999991446733,"TRUE",3.46056190567834
"402485",560288.1512,5197895.6622,358.6669921875,1731.89624023438,15.8136347494597,28.5991888002117,-0.0315699987113476,-0.00270999991334975,"TRUE",3.23852186941141
"299295",557648.1512,5198955.6622,360.791900634766,1304.90002441406,11.6390649636566,16.8054243207225,-0.0137200001627207,0.00887000001966953,"TRUE",3.11557723925397
"133535",560458.1512,5200665.6622,332.756195068359,557.439575195312,10.3258449825058,12.2527028190689,0.11591000109911,0.022690000012517,"TRUE",2.74619779803144
"240972",557018.1512,5199555.6622,376.555114746094,263.431549072266,11.712403266096,13.2261576012784,0.137630000710487,0.00484000006690621,"TRUE",2.4206677856884
"218533",555958.1512,5199785.6622,377.797271728516,20210.990234375,11.1566341884266,15.7798304357101,-0.0624199993908405,-0.0118300002068281,"TRUE",4.30558759222829
"130384",558078.1512,5200695.6622,371.289276123047,1201.56323242188,15.1312425023148,8.74849219464044,-0.0458999983966351,-0.0104200001806021,"TRUE",3.07974663054508
"426860",561288.1512,5197645.6622,387.631561279297,878.697387695312,17.5714693097272,18.9557352110772,-0.00181000004522502,-0.0093599995598197,"TRUE",2.94383933527665
"135463",560318.1512,5200645.6622,329.781341552734,709.710815429688,14.1566411020984,21.3718992620436,-0.0516199991106987,-0.024550000205636,"TRUE",2.85108142358262
"146150",560378.1512,5200535.6622,348.848999023438,426.580810546875,6.55922105148636,7.47079688113648,-0.0191399995237589,0.00039999998989515,"TRUE",2.63000131510533
"478179",559848.1512,5197115.6622,372.264831542969,1179.9990234375,14.9713870474326,22.6049037940345,0.017680000513792,0.00361000001430511,"TRUE",3.07188164788589
"149049",560238.1512,5200505.6622,344.316986083984,631.948059082031,8.27866738729736,5.3777818864081,0.0830800011754036,0.00740000000223517,"TRUE",2.80068138432501
"159727",560208.1512,5200395.6622,356.518188476562,547.530090332031,5.82526172988148,6.40853299113071,0.00803000014275312,0.00331000005826354,"TRUE",2.73840799146844
"230353",557638.1512,5199665.6622,364.029907226562,1514.09411621094,10.8403614251355,9.09971588968813,0.0209500007331371,-0.0102099999785423,"TRUE",3.18015287178273
"166640",561368.1512,5200325.6622,347.672424316406,4888.2626953125,11.9879962764641,13.8094284356408,0.00445999996736646,0.00190999999176711,"TRUE",3.68915453685378
"492917",561578.1512,5196965.6622,341.907073974609,3351.12768554688,11.8390272893452,2.80806621827655,-0.0972499996423721,0.00473999977111816,"TRUE",3.5251909757529
"301234",557618.1512,5198935.6622,361.495513916016,949.276733398438,11.6975066235162,10.8415071893688,-0.0161199998110533,-0.00480000022798777,"TRUE",2.97739283652444
"188781",559448.1512,5200095.6622,379.233795166016,496.37890625,11.309041322019,9.43890649896554,0.0365099981427193,0.00920999981462955,"TRUE",2.69581331776249
"381877",558118.1512,5198105.6622,373.984802246094,785.696655273438,13.1476625060157,19.9927901535169,0.0357699990272522,0.00863999966531992,"TRUE",2.89525490434843
"228352",557048.1512,5199685.6622,345.302795410156,78297.5390625,10.7664502405795,7.96354038823954,-0.259550005197525,-0.00917000044137239,"TRUE",4.89374811214259
"157802",560378.1512,5200415.6622,359.976165771484,414.66845703125,7.64898627129836,6.13924296470603,0.0251299999654293,0.00687999976798892,"TRUE",2.61770100074072
"175381",561388.1512,5200235.6622,333.080017089844,975.305053710938,12.0074768297506,16.4341488978189,0.029839999973774,-0.0103700002655387,"TRUE",2.9891404745932
"424811",560218.1512,5197665.6622,376.824890136719,1123.99963378906,11.5261918187539,13.691972233805,0.0195799991488457,0.00730000017210841,"TRUE",3.05076616973534
"482077",559988.1512,5197075.6622,363.497955322266,640.192626953125,12.4635507587472,18.2624573499425,0.0258799996227026,0.00723000010475516,"TRUE",2.80631066810238
"352194",562298.1512,5198415.6622,363.876800537109,1613.3291015625,8.81953896861326,24.1897057569634,0.0308899991214275,0.0166200008243322,"TRUE",3.2077229677695
"193285",555938.1512,5200045.6622,363.892303466797,2287.33813476562,14.112523202702,18.112915480707,-0.0243100002408028,-0.0269099995493889,"TRUE",3.35933037064434
"489992",561458.1512,5196995.6622,357.033020019531,292.925018310547,17.3130661779526,13.9692838905231,-0.0285899993032217,0.00325999991036952,"TRUE",2.46675646574172
"160732",560548.1512,5200385.6622,370.633483886719,8750.2314453125,14.5456801394859,3.82850416423927,-0.0439900010824203,-0.0122899999842048,"TRUE",3.9420195403472
"180054",559568.1512,5200185.6622,372.658782958984,2459.5908203125,14.0838756817757,15.0854051027949,-0.0121099995449185,0.0041899997740984,"TRUE",3.3908628635013
"243880",556968.1512,5199525.6622,378.154663085938,3282.21508789062,7.96239462400627,28.5991888002117,0.0013399999588728,-0.00832999963313341,"TRUE",3.51616703754074
"202045",556148.1512,5199955.6622,367.217559814453,1777.96301269531,11.4860849479476,19.7687633638351,-0.00279999990016222,0.0219400003552437,"TRUE",3.24992272201698
"385710",557608.1512,5198065.6622,380.583129882812,3347.02490234375,14.9490420835629,4.88503795241821,0.0148799996823072,0.00353000010363758,"TRUE",3.52465894358283
"226350",556448.1512,5199705.6622,350.254577636719,106917.625,12.2040010089658,5.59206797255985,-0.0284299999475479,-0.0127600003033876,"TRUE",5.02904930305073
"127464",558008.1512,5200725.6622,380.907623291016,2682.41748046875,16.2169966935367,22.080073765758,-0.0755399987101555,-0.0193399991840124,"TRUE",3.42852637059016
"194281",556188.1512,5200035.6622,359.521270751953,2949.42211914062,12.4589668480405,21.8497461265668,-0.111270003020763,-0.00771000003442168,"TRUE",3.46973693290929
"229324",557058.1512,5199675.6622,349.228271484375,2544.86181640625,10.6976949950733,13.8604217742105,-0.0211599990725517,0.00619000010192394,"TRUE",3.40566420553269
"473479",561398.1512,5197165.6622,350.149963378906,1146.41809082031,15.4939255472425,22.0731991803584,0.0258699990808964,0.0151399997994304,"TRUE",3.05934303074016
"203015",556138.1512,5199945.6622,366.944274902344,1293.81042480469,11.5067112654674,19.6673487150387,0.0164599996060133,0.0197299998253584,"TRUE",3.11187064612191
"239947",556478.1512,5199565.6622,376.007659912109,838.587158203125,9.34150373253293,14.1480470165752,0.0434099994599819,0.00370000000111759,"TRUE",2.92354820750206
"538530",561338.1512,5196495.6622,371.673797607422,919.170654296875,15.0819678100951,26.9198484814334,0.00182999996468425,-0.0058699999935925,"TRUE",2.9633961504927
"147879",558248.1512,5200515.6622,374.562927246094,1400.69165039062,13.9870457974597,2.99828805387846,0.0673400014638901,0.00130000000353903,"TRUE",3.14634253980197
"389218",563558.1512,5198035.6622,360.921234130859,1257.54907226562,12.9528569731505,3.24408713875677,-0.0511000007390976,-0.0193000007420778,"TRUE",3.09952494116204
"240978",557078.1512,5199555.6622,375.190338134766,2925.67431640625,9.83997691457598,9.56381187586486,-0.00536999991163611,0.00669000018388033,"TRUE",3.46622597918507
"350047",560248.1512,5198435.6622,329.598510742188,386.203033447266,18.016085596391,21.4847715531726,0.0059000002220273,-0.0149100003764033,"TRUE",2.58681568064026
"142277",560488.1512,5200575.6622,344.448944091797,4753.77587890625,11.4883764764142,8.3399734577401,-0.0103399995714426,0.00288999988697469,"TRUE",3.67703870266588
"285849",559128.1512,5199095.6622,339.638458251953,3203.81689453125,13.6948374981619,6.21544610461539,-0.0293000005185604,0.00535000022500753,"TRUE",3.50566768719776
"232189",556578.1512,5199645.6622,362.955108642578,762.055908203125,11.8407459356951,14.9117987695661,0.000939999998081475,-0.00063999998383224,"TRUE",2.88198683450681
"237031",556448.1512,5199595.6622,371.672790527344,2087.96948242188,9.50021342318193,17.454013961665,0.00645999982953072,0.0117699997499585,"TRUE",3.3197241467667
"188792",559558.1512,5200095.6622,380.690155029297,2017.1865234375,14.5399496107722,7.29317951931759,-0.00197999994270504,0.00328999990597367,"TRUE",3.30474605803147
"382805",557688.1512,5198095.6622,384.211639404297,728.470520019531,19.043398981527,28.5991888002117,-0.00996000040322542,-0.0105799995362759,"TRUE",2.86241198129215
"244813",556588.1512,5199515.6622,383.968872070312,1703.783203125,9.84398794316608,6.13924296470603,-0.00540000014007092,-0.00681999977678061,"TRUE",3.23141433240456
"352681",557458.1512,5198405.6622,387.699188232422,396.909149169922,13.249649183155,14.8980478912195,0.0207199994474649,0.00338999996893108,"TRUE",2.59869110996339
"240016",557168.1512,5199565.6622,372.374694824219,2586.23120117188,10.0216044512113,14.9748243401324,-0.0584100000560284,-0.00417000008746982,"TRUE",3.41266734688037
"118744",558198.1512,5200815.6622,349.868835449219,3165.9296875,13.3195501928946,9.74658517673346,-0.12644000351429,-0.0103000001981854,"TRUE",3.50050126533687
"145960",558478.1512,5200535.6622,367.628082275391,3203.10888671875,11.5491105185139,3.86173559587232,-0.0197000000625849,0.00337999989278615,"TRUE",3.50557170235328
"151904",559658.1512,5200475.6622,363.412994384766,1519.74731445312,12.6870046663124,12.6337197992762,0.0244500003755093,0.0054199998266995,"TRUE",3.18177138461498
"388257",563658.1512,5198045.6622,372.96142578125,314.372924804688,18.040148352837,19.0800668520862,-0.0325100012123585,-0.0192200001329184,"TRUE",2.49744513560446
"233527",560248.1512,5199635.6622,349.212890625,1143.8134765625,13.9973585293328,20.0701386307727,0.00392000004649162,-0.00719999987632036,"TRUE",3.05835520915614
"240926",556558.1512,5199555.6622,377.395721435547,1917.44555664062,9.46526249142533,10.8472368643088,-0.00726999994367361,0.000720000010915101,"TRUE",3.28272304157214
"471535",561378.1512,5197185.6622,352.891845703125,765.258666992188,14.628185409565,15.0384236465889,0.0601899996399879,0.0106800002977252,"TRUE",2.88380825693068
"300419",559178.1512,5198945.6622,354.312408447266,146.036666870117,4.98244114573765,5.23167773675918,0.114799998700619,0.008220000192523,"TRUE",2.16446191208627
"378930",557778.1512,5198135.6622,390.598083496094,1842.85412597656,14.0684053033056,15.3323505922367,-0.0242599993944168,0.00600000005215406,"TRUE",3.26549095931525
"229513",558948.1512,5199675.6622,338.837982177734,1521.00964355469,11.8917392742648,24.3661756470017,0.00036000000545755,-0.00156999996397644,"TRUE",3.18213196758969
"386303",563538.1512,5198065.6622,360.902709960938,103.447357177734,2.09129592149165,2.08212852696503,0.194900006055832,0.0188800003379583,"TRUE",2.01471940000139
"136512",561098.1512,5200635.6622,371.60205078125,1029.70617675781,11.6150004996634,15.7156591009105,-0.00760000012814999,0.00606000004336238,"TRUE",3.0127133178926
"157813",560488.1512,5200415.6622,365.124206542969,476.948059082031,12.1759263701561,8.51014249826909,0.0242999996989965,0.010839999653399,"TRUE",2.6784710857858
"128272",556378.1512,5200715.6622,386.065368652344,2151.28344726562,12.8663398207075,20.513607445656,0.0280099995434284,0.0173000004142523,"TRUE",3.33269763561916
"177728",555728.1512,5200205.6622,385.471954345703,6672.9501953125,11.3967033849215,8.84303055048988,0.016890000551939,-0.00551000004634261,"TRUE",3.82431788343287
"157796",560318.1512,5200415.6622,355.446472167969,9014.33984375,11.309041322019,5.22021838687919,-0.0188800003379583,-0.00367000000551343,"TRUE",3.95493392709675
"463757",561278.1512,5197265.6622,366.771209716797,1129.93395996094,19.6026053518962,14.9135182696896,0.00442000012844801,-3.9999998989515e-05,"TRUE",3.05305306148106
"220514",556348.1512,5199765.6622,375.702301025391,847.861267089844,11.7112575018627,15.4899145186524,0.017400000244379,0.0146500002592802,"TRUE",2.92832479581048
"246744",556478.1512,5199495.6622,387.887481689453,2606.87036132812,7.20895474911487,14.1268478169388,0.0291799996048212,0.0178699996322393,"TRUE",3.41611943440587
"494854",561528.1512,5196945.6622,353.988952636719,706.407470703125,9.15815754954769,10.5000241978512,-0.0269200000911951,-0.00173999997787178,"TRUE",2.84905528353099
"121996",561588.1512,5200785.6622,347.695922851562,1231.87072753906,16.5567610387044,14.9679497547327,-0.064910002052784,-0.00638000015169382,"TRUE",3.09056513537538
"101340",558938.1512,5200995.6622,357.354736328125,1053.63012695312,11.0981925285671,10.7928062330393,0.00101999996695668,-0.00115000002551824,"TRUE",3.02268818012233
"432551",559938.1512,5197585.6622,339.390686035156,617.146362304688,18.764940706802,27.8130903758039,0.0631999969482422,0.00813999958336353,"TRUE",2.79038817343881
"382758",557218.1512,5198095.6622,388.576629638672,1895.75537109375,10.1894811095001,19.5682273022562,-0.0107199996709824,-0.00447000004351139,"TRUE",3.27778229511255
"466519",559768.1512,5197235.6622,390.156646728516,311.006561279297,14.0116831435696,24.7380265133428,0.0351999998092651,0.0173000004142523,"TRUE",2.49276955139769
"300428",559268.1512,5198945.6622,337.339874267578,613.541137695312,10.8162969611423,12.7626344972183,0.0302200000733137,0.00817999988794327,"TRUE",2.78784368731585
"591930",561288.1512,5195945.6622,344.162292480469,2008.12072753906,12.6457511774992,15.1386908236047,-0.00596000021323562,0.00824000034481287,"TRUE",3.30278981889525
"176143",559298.1512,5200225.6622,364.398468017578,10245.146484375,13.2387627153917,17.4568775184746,-0.0755300000309944,-0.0269099995493889,"TRUE",4.01051817229319
"159735",560288.1512,5200395.6622,358.523376464844,1882.41162109375,10.3040729007527,7.3722483504706,-0.00199000001884997,-0.00200999993830919,"TRUE",3.27471459529913
"166521",560178.1512,5200325.6622,358.289459228516,2664.27514648438,10.0680147328479,7.58710731873898,-0.09043999761343,-0.00039999998989515,"TRUE",3.42557907351231
"344185",559888.1512,5198495.6622,328.506439208984,1585.15466308594,15.7551939433738,9.92133727419553,0.0145199997350574,-0.000539999979082495,"TRUE",3.20007164260918
"330786",561838.1512,5198635.6622,343.340942382812,1212.37268066406,13.0754699678096,22.4547881889086,-0.00742000015452504,-0.00273999990895391,"TRUE",3.08363614151073
"151965",560268.1512,5200475.6622,347.933532714844,3130.58325195312,9.03497167277193,9.30483500820007,0.00535999983549118,-0.00447000004351139,"TRUE",3.49562525751679
"146158",560458.1512,5200535.6622,347.406188964844,12563.673828125,10.6650364455568,5.77025778960855,-0.0171300005167723,0.00625000009313226,"TRUE",4.09911665293466
"226338",556328.1512,5199705.6622,364.842529296875,745.952087402344,17.2397270217396,26.05697531566,0.0182600002735853,-0.0175000000745058,"TRUE",2.87271093357854
"451168",561618.1512,5197395.6622,375.324340820312,290.041168212891,15.1942680728811,20.291873891988,-0.0248499996960163,-0.00937999971210957,"TRUE",2.46245964568776
"279568",564288.1512,5199165.6622,338.317535400391,2163.52099609375,11.0804306216305,12.9373865946804,0.0253999996930361,0.00427999999374151,"TRUE",3.33516111420699
"237279",558928.1512,5199595.6622,328.6708984375,620.883361816406,14.1606521306885,15.0292558251755,0.015990000218153,-0.00395999988541007,"TRUE",2.79301002195238
"278077",559088.1512,5199175.6622,334.160522460938,956.878784179688,12.6308545349194,9.6824138419339,-0.0349900014698505,-0.00367000000551343,"TRUE",2.98085692555519
"481256",561488.1512,5197085.6622,343.276397705078,3326.06811523438,15.0493092605786,8.93584940621576,0.0363800004124641,-0.00295000011101365,"TRUE",3.52193113898077
"123612",558328.1512,5200765.6622,337.281402587891,15875.5859375,12.7769591114551,7.23645735958157,-0.120769999921322,-0.0033400000538677,"TRUE",4.20072976323815
"171399",560408.1512,5200275.6622,374.292999267578,1004.04663085938,14.429942584,7.27026167333126,-0.00121000001672655,-0.0200900007039309,"TRUE",3.00175388318214
"233130",556278.1512,5199635.6622,387.626068115234,399.488800048828,14.5519826965425,22.9744614243618,0.0120400004088879,0.0114500001072884,"TRUE",2.6015046080676
"214952",558988.1512,5199825.6622,346.261138916016,3894.28662109375,12.4589668480405,10.1224453641174,-0.00508000003173947,0.00212000007741153,"TRUE",3.59042791261249
"387654",557628.1512,5198045.6622,391.647857666016,530.188110351562,17.4712021327114,28.5991888002117,0.063000001013279,0.022690000012517,"TRUE",2.72442998430502
"129431",558258.1512,5200705.6622,348.042114257812,6016.4853515625,14.2975888858108,6.57984736900615,-0.021339999511838,-0.0104000000283122,"TRUE",3.77934286365458
"135574",561428.1512,5200645.6622,350.575317382812,6399.501953125,11.0483449542307,10.8122867863259,-0.0526099987328053,9.99999974737875e-06,"TRUE",3.80614617594855
"378901",557488.1512,5198135.6622,362.359191894531,789.181091308594,13.0697402928696,20.0575335166594,0.0285500008612871,0.00922000035643578,"TRUE",2.8971766710572
"152966",560568.1512,5200465.6622,365.01025390625,4424.09765625,14.0179857006262,6.63084070757582,0.0264999996870756,-0.00028000000747852,"TRUE",3.64582470489303
"243860",556768.1512,5199525.6622,392.610290527344,1382.49938964844,7.53897839075248,13.0164554258334,0.0184099990874529,0.0122300004586577,"TRUE",3.14066494824265
"281512",564308.1512,5199145.6622,341.575164794922,3537.99438476562,9.94368223806523,13.273139911258,-0.044149998575449,-0.00240000011399388,"TRUE",3.54875713929523
"393477",557598.1512,5197985.6622,404.399078369141,394.789520263672,10.8959386744119,20.2620788992811,0.0222500003874302,0.0160000007599592,"TRUE",2.59636561575022
"474444",561338.1512,5197155.6622,369.409759521484,1237.76440429688,12.1507161419296,11.5147324688739,0.0134800001978874,0.0101100001484156,"TRUE",3.09263798906957
"239042",557138.1512,5199575.6622,370.509063720703,1336.25793457031,10.4725224411582,12.5460568826,0.00796000007539988,-0.0269099995493889,"TRUE",3.1258902970231
"144331",561608.1512,5200555.6622,370.435882568359,905.059143066406,10.5659150327743,8.03229563374583,0.000310000003082678,-0.00796999968588352,"TRUE",2.95667696005396
"214704",556508.1512,5199825.6622,363.175537109375,1131.6328125,14.8682546060599,15.3524040276398,-0.00735000008717179,0.00570000009611249,"TRUE",3.05370553164558
"145195",560538.1512,5200545.6622,356.314514160156,2281.79638671875,11.0718365361073,5.32220506401853,0.0057600000873208,0.00153000000864267,"TRUE",3.35827688807967
"136034",556318.1512,5200635.6622,369.580139160156,3368.11987304688,11.803503475472,12.5248576829636,-0.0259099993854761,0.00273999990895391,"TRUE",3.52738753985741
"319164",562138.1512,5198755.6622,358.697570800781,2736.27807617188,9.67381975641073,13.5395659539863,-0.0445099994540215,-4.99999987368938e-05,"TRUE",3.43716023077113
"173341",560408.1512,5200255.6622,379.306732177734,595.318786621094,15.4469423834893,18.993550553417,0.0180200003087521,-0.00443999981507659,"TRUE",2.77474958790559
